student_id,SAT,GPA,city,state,major,college_name,importance_close_to_home,importance_school_reputation,importance_school_cost
35612,1130,3.87,Hudsontown,MH,Business,Louisiana State University and Agricultural & Mechanical College,3,1,4
35613,1175,3.74,Danielfurt,DE,Economics,Covenant College,5,4,5
35614,1125,2.82,North Antonioview,SD,Psychology,James Madison University,5,3,3
35615,1129,3.32,North Eric,ID,Art,Samford University,2,4,3
35616,1105,3.92,Morganport,MA,Art,Arcadia University,1,5,1
35617,1190,3.62,Millerton,AS,Economics,University of Colorado Boulder,3,2,5
35618,1410,3.45,Zacharyhaven,HI,Engineering,Georgia Institute of Technology-Main Campus,5,4,2
35619,1182,4.0,Hillchester,MA,Computer Science,Clarkson University,2,5,3
35620,1320,2.95,Stephanieton,MN,Economics,Boston University,2,4,5
35621,1160,2.9,Schaeferberg,MN,Art,Seton Hall University,1,1,3
35622,1168,2.82,Rodriguezport,NM,Business,Calvin University,3,2,5
35623,1205,2.74,North Donna,IA,Psychology,Gonzaga University,2,2,1
35624,1097,3.14,East Shelbytown,MO,Nursing,University of Puerto Rico at Cayey,4,2,3
35625,1105,2.73,Jasonfort,VA,Art,University of Evansville,5,5,3
35626,1190,2.72,New Matthew,IL,Business,University of California-Davis,4,5,2
35627,1270,3.11,Duncantown,AK,Nursing,Brigham Young University,5,1,5
35628,1100,3.5,Alexisfurt,OR,Computer Science,Bradley University,5,1,2
35629,1388,3.36,Meredithtown,NE,Engineering,Middlebury College,2,2,3
35630,1165,3.55,Frederickchester,MI,Computer Science,South Dakota School of Mines and Technology,4,1,2
35631,1063,3.8,Christianberg,MI,Engineering,Benedictine College,3,4,3
35632,1320,3.41,East Paulbury,LA,Engineering,Boston University,5,4,5
35633,1500,3.47,Gregorystad,CA,Psychology,Columbia University in the City of New York,4,5,3
35634,1045,3.38,Paulfort,NC,Biology,Albion College,5,1,5
35635,1050,3.75,Port Alexbury,MN,Business,Grace College and Theological Seminary,4,2,5
35636,1097,2.72,Reedburgh,MN,Computer Science,University of Puerto Rico at Cayey,3,5,5
35637,1270,4.0,East Joannefort,WY,Business,Babson College,4,4,3
35638,1109,3.42,New Paulland,DC,Engineering,Oklahoma City University,5,5,4
35639,1270,3.11,Woodfort,HI,Psychology,Brigham Young University,4,2,4
35640,1105,3.46,Kevinstad,AS,Biology,Western Washington University,2,5,3
35641,1160,3.55,North David,AS,Biology,University of Cincinnati-Main Campus,5,5,1
35642,1370,4.0,New Patrick,CT,Nursing,Barnard College,3,4,2
35643,1170,3.69,Georgehaven,KS,Art,University of Delaware,1,1,1
35644,1210,3.6,North Michelle,UT,Computer Science,University of South Carolina-Columbia,2,1,4
35645,1230,3.62,Christopherland,KY,Nursing,Martin Luther College,2,4,1
35646,1430,3.11,New Peter,NC,Economics,Carleton College,4,5,4
35647,1245,3.84,Port Jasonland,VA,Computer Science,American University,2,5,2
35648,1265,3.54,Jessicamouth,NE,Art,Illinois Wesleyan University,5,2,5
35649,1135,3.03,North Heatherchester,MD,Psychology,Florida Southern College,5,1,4
35650,1095,3.45,Mcdonaldfurt,NC,Economics,Saint Norbert College,4,5,2
35651,1525,2.91,Rhondaside,AR,Engineering,University of Chicago,5,1,4
35652,1130,3.04,Nicholsonborough,FL,Psychology,Montana State University,1,1,1
35653,1135,2.71,Donaldsonview,OH,Engineering,Colorado State University-Fort Collins,2,1,5
35654,1050,3.64,South Maria,AL,Nursing,Grace College and Theological Seminary,5,3,5
35655,1135,2.84,Port Emily,VA,Nursing,Colorado State University-Fort Collins,1,2,3
35656,1230,3.34,North Jamesfort,SD,Engineering,Kettering University,1,5,3
35657,1475,3.38,West Ronaldshire,NH,Engineering,Duke University,1,3,4
35658,1335,3.4,East Randall,KY,Art,Bryn Mawr College,1,2,3
35659,1160,3.35,New Jonathanmouth,NC,Psychology,DePauw University,5,4,2
35660,1465,3.78,North Scottborough,NE,Biology,Carnegie Mellon University,3,4,2
35661,1485,3.6,East Todd,AS,Art,Johns Hopkins University,2,4,4
35662,1066,3.05,Gregoryview,MO,Business,Brigham Young University-Hawaii,1,3,1
35663,1485,4.0,North Glendashire,ND,Nursing,Johns Hopkins University,3,1,2
35664,1097,3.05,New Tiffanyton,VT,Nursing,California Lutheran University,1,4,3
35665,1125,3.86,Port Rickyland,IL,Art,James Madison University,5,5,1
35666,1095,3.74,Kellytown,RI,Nursing,University of New Hampshire-Main Campus,5,3,2
35667,1125,3.74,Brendaton,OH,Art,Rowan University,4,5,4
35668,1170,3.63,East Aliciabury,VA,Engineering,University of Iowa,5,3,4
35669,1129,3.35,Johnport,AL,Business,Lipscomb University,5,4,1
35670,1066,3.36,Walkerbury,IN,Business,Brigham Young University-Hawaii,5,2,2
35671,1370,3.7,Pagechester,NC,Nursing,Barnard College,1,2,1
35672,1230,3.1,New Alison,WI,Computer Science,Kettering University,1,4,4
35673,1395,3.43,Jessicaberg,AZ,Computer Science,Emory University,3,4,4
35674,1160,2.91,Paulmouth,TX,Biology,Seton Hall University,3,5,1
35675,1150,3.38,Angelachester,DE,Nursing,Berry College,1,1,3
35676,1130,3.0,Katherinehaven,NY,Psychology,University of Dayton,2,1,1
35677,1245,3.62,East Sarafurt,MA,Biology,American University,1,3,4
35678,1218,2.82,Nicholaschester,WV,Nursing,Beloit College,3,5,4
35679,1182,3.71,Kylieview,VA,Nursing,Clarkson University,5,2,5
35680,1195,3.89,South Lauriechester,RI,Nursing,Florida State University,5,2,4
35681,1210,3.61,Lake Rebeccashire,VI,Art,University of South Carolina-Columbia,3,5,4
35682,1110,3.59,Gonzalezville,OH,Business,Seattle Pacific University,3,2,4
35683,1130,3.11,Nancyport,MT,Psychology,John Brown University,2,4,2
35684,1085,3.36,Jenniferhaven,MP,Art,Oklahoma State University-Main Campus,4,5,3
35685,1210,3.38,Lindseybury,ME,Business,New Jersey Institute of Technology,2,3,4
35686,1050,3.4,Adamside,NH,Psychology,Grace College and Theological Seminary,4,2,3
35687,1129,3.9,Andrewsburgh,PW,Psychology,Samford University,5,5,1
35688,1230,3.24,Carolynport,IN,Computer Science,Rutgers University-New Brunswick,1,5,4
35689,1145,3.91,South Sheilatown,MT,Engineering,University of North Carolina Asheville,2,3,1
35690,1105,2.68,East Elaineburgh,AZ,Psychology,Westminster University,3,5,5
35691,1110,2.97,Zacharyport,AS,Computer Science,University of Mary Washington,4,3,4
35692,1129,3.79,South Sarah,NH,Nursing,Lipscomb University,5,3,2
35693,1130,3.27,Bellborough,IN,Economics,Louisiana State University and Agricultural & Mechanical College,4,4,2
35694,1215,2.49,Jacobsonland,MN,Biology,Baylor University,2,2,4
35695,1182,3.79,West Lindsey,FM,Biology,Clarkson University,3,3,3
35696,1145,2.95,Alvaradoside,SC,Nursing,University of North Carolina Asheville,3,2,5
35697,1145,3.23,Thomastown,AR,Biology,Belmont University,3,2,2
35698,1130,4.0,West Katieview,WA,Biology,University of Dayton,3,1,3
35699,1335,3.7,Georgeborough,VI,Biology,Bryn Mawr College,1,4,5
35700,1410,3.34,Daviesport,WY,Biology,Georgia Institute of Technology-Main Campus,3,4,5
35701,1135,3.97,Lake Donald,NE,Business,University of Nebraska-Lincoln,2,3,2
35702,1385,3.11,Millerbury,AK,Engineering,Case Western Reserve University,4,5,4
35703,1195,4.0,North Ryan,ID,Business,Florida State University,4,1,4
35704,1555,3.31,Stevensland,AK,Computer Science,California Institute of Technology,1,4,3
35705,1105,3.48,West Jeffreybury,NV,Nursing,Western Washington University,2,1,5
35706,1360,3.45,Rodriguezport,TX,Economics,William & Mary,1,3,2
35707,1110,2.74,Warrenhaven,WY,Art,Berea College,5,1,5
35708,1105,3.43,New Benjaminton,IA,Economics,The University of Alabama,2,5,5
35709,1175,3.31,Adamston,WV,Economics,Bentley University,1,3,4
35710,1129,2.35,Youngtown,SC,Psychology,Lipscomb University,2,1,4
35711,1130,3.53,Garciaberg,TN,Art,John Brown University,2,4,4
35712,1265,3.47,Lake Thomas,MI,Biology,Illinois Wesleyan University,2,2,2
35713,1500,3.51,Mariafurt,NE,Engineering,Columbia University in the City of New York,5,5,3
35714,1109,3.44,Jordanville,WI,Business,Oklahoma City University,4,3,5
35715,1135,3.1,Port Seanshire,AR,Nursing,Florida Southern College,3,2,1
35716,1155,3.06,East Hannah,FM,Computer Science,Marquette University,2,5,4
35717,1105,3.73,Brewerborough,ND,Nursing,Saint Edward's University,3,1,4
35718,1160,3.47,West Zacharyburgh,TX,Nursing,Florida Institute of Technology,2,1,2
35719,1190,3.25,East Kimfort,DC,Art,University of Colorado Boulder,3,5,4
35720,1130,2.76,East Jenniferhaven,NH,Engineering,University of Dayton,4,1,1
35721,1170,3.46,Lake Robertburgh,DE,Art,University of Iowa,4,5,1
35722,1265,3.23,Travismouth,WA,Psychology,Rhodes College,4,3,2
35723,1335,4.0,South Coreystad,FL,Computer Science,Bryn Mawr College,5,3,5
35724,1205,3.34,Payneton,TN,Business,Austin College,1,4,2
35725,1144,3.13,Franklinberg,AZ,Business,Millsaps College,1,5,1
35726,1210,3.24,South Anthonyport,WA,Computer Science,University of Denver,5,2,1
35727,1215,3.6,Morganville,NM,Engineering,Baylor University,1,2,5
35728,1145,3.12,Rayburgh,MI,Engineering,Coe College,1,4,1
35729,1130,3.43,Hansenton,NE,Psychology,Montana State University,2,4,2
35730,1135,3.13,Diazborough,UT,Art,Colorado State University-Fort Collins,5,1,4
35731,1120,3.38,New Kristen,IN,Biology,Asbury University,1,2,5
35732,1100,3.62,Banksberg,AZ,Engineering,University of Oregon,3,5,5
35733,1145,3.76,West Billyberg,NY,Nursing,Coe College,1,3,4
35734,1230,3.18,Smithfort,TN,Economics,Rutgers University-New Brunswick,2,5,3
35735,1210,3.07,West Charles,IA,Computer Science,New Jersey Institute of Technology,3,5,4
35736,1210,2.92,Petersonbury,GU,Computer Science,New Jersey Institute of Technology,2,3,5
35737,1371,2.77,Lake Amyburgh,OK,Engineering,Colby College,4,3,5
35738,1270,4.0,Rebeccachester,HI,Engineering,Babson College,4,1,3
35739,1555,3.18,Hawkinschester,MO,Biology,California Institute of Technology,5,1,5
35740,1218,3.29,Port Richardborough,MP,Economics,Beloit College,5,4,1
35741,1395,3.84,North Douglas,TX,Economics,Emory University,4,1,3
35742,1135,3.26,Wendyton,GU,Biology,Florida Southern College,2,5,4
35743,1190,3.8,South Courtneyhaven,PW,Business,University of Colorado Boulder,5,1,2
35744,1095,3.1,Lake Christina,NE,Art,Spring Hill College,2,3,5
35745,1135,2.8,South Robertport,GA,Psychology,Colorado State University-Fort Collins,2,3,3
35746,1320,2.49,Lake Matthewburgh,WY,Psychology,Boston University,3,5,3
35747,1315,3.27,Michaelborough,CO,Psychology,University of Minnesota-Twin Cities,3,4,5
35748,1371,2.99,Jacksonfurt,MS,Psychology,Colby College,3,4,4
35749,1135,3.48,West Kimberly,TN,Art,Saint Anselm College,5,1,5
35750,1495,3.41,North Marie,AR,Nursing,Princeton University,5,5,4
35751,1370,2.89,Michealborough,IN,Psychology,Barnard College,3,4,2
35752,1230,3.47,Torreston,NC,Engineering,New Mexico Institute of Mining and Technology,5,5,4
35753,1145,3.62,Mendezshire,TN,Biology,University of North Carolina Asheville,2,2,3
35754,1218,3.31,Port Austin,PR,Psychology,Beloit College,1,3,4
35755,1135,3.31,Bakerberg,OH,Psychology,Appalachian State University,5,1,1
35756,1105,3.88,Port Brenda,ME,Business,Eckerd College,2,3,1
35757,1125,3.4,Jeremytown,GA,Biology,James Madison University,3,3,3
35758,1220,3.56,Jonesland,MO,Art,University of Maryland-Baltimore County,2,4,1
35759,1315,3.25,Ramseyfurt,DC,Engineering,Hillsdale College,3,5,5
35760,1105,2.91,East Dorothyburgh,NC,Business,Westminster University,3,5,4
35761,1135,3.0,Moniquestad,MD,Business,Appalachian State University,4,4,4
35762,1140,3.28,Paulmouth,GU,Business,University of Missouri-Kansas City,3,1,2
35763,1135,3.22,West Kaitlynton,AZ,Biology,Saint Anselm College,5,4,3
35764,1190,4.0,North Frank,AK,Art,University of Portland,1,3,4
35765,1168,3.86,New Briannaton,AZ,Business,Calvin University,5,5,1
35766,1145,3.6,New Kevin,ND,Biology,University of North Carolina Asheville,1,1,1
35767,1285,3.55,Jonstad,OH,Psychology,Denison University,1,1,4
35768,1155,3.38,Port Emma,AS,Psychology,Marquette University,5,3,4
35769,1110,3.4,Lisahaven,KS,Engineering,University of Mary Washington,3,4,2
35770,1195,4.0,South Lauraside,ME,Psychology,Drake University,1,2,4
35771,1135,3.29,Lake Jessica,SD,Computer Science,Appalachian State University,2,5,3
35772,1155,3.27,Andersonview,NH,Computer Science,Christopher Newport University,5,1,2
35773,1130,2.78,Snyderchester,WY,Nursing,Loyola University New Orleans,3,5,2
35774,1230,2.83,Blackhaven,LA,Computer Science,Hendrix College,4,1,1
35775,1345,3.54,Barkermouth,IA,Economics,Davidson College,4,5,3
35776,1085,3.87,Jonesborough,VA,Computer Science,University of Wyoming,2,5,4
35777,1127,3.18,North Stephenstad,KS,Business,Bethel University,4,5,5
35778,1320,3.46,Lake Gary,FL,Engineering,Boston University,5,1,3
35779,1155,3.22,Vanessatown,MP,Biology,George Mason University,3,3,3
35780,1383,2.97,Harrisonfurt,AK,Biology,University of Illinois Urbana-Champaign,1,4,5
35781,1155,3.61,West Chadhaven,CA,Psychology,Maryland Institute College of Art,3,3,3
35782,1155,3.16,East Michael,CO,Psychology,Maryland Institute College of Art,2,2,4
35783,1220,3.55,South Susan,PW,Psychology,University of Maryland-Baltimore County,2,1,2
35784,1360,3.38,Josephfurt,FM,Nursing,Boston College,5,4,4
35785,1395,3.54,Lake Stephanie,RI,Computer Science,Emory University,4,2,1
35786,1155,3.74,New Patrick,NJ,Computer Science,Marquette University,5,5,5
35787,1160,3.33,Port Timothy,OR,Nursing,DePauw University,4,4,4
35788,1385,2.94,East Christine,WV,Economics,Case Western Reserve University,3,3,2
35789,1210,3.93,East Jamesview,AK,Nursing,University of Denver,5,2,3
35790,1105,3.55,West Elizabethberg,VI,Art,University of Evansville,5,1,4
35791,1245,3.13,North Alison,UT,Biology,American University,4,2,1
35792,1160,3.61,Robertshire,AL,Engineering,Wofford College,3,3,1
35793,1125,2.68,New Rebeccafort,KY,Nursing,Georgia College & State University,3,3,5
35794,1470,2.86,Philliptown,CA,Psychology,Brown University,4,5,4
35795,1360,2.66,Port Sheryl,VI,Biology,Boston College,1,4,1
35796,1160,3.41,South Kylehaven,KS,Psychology,Wofford College,3,4,4
35797,1105,3.44,South Trevor,WI,Art,Saint Edward's University,5,2,2
35798,1085,3.15,Cooperburgh,OH,Business,Birmingham-Southern College,3,4,1
35799,1282,3.21,South Danielletown,VT,Economics,Missouri University of Science and Technology,3,5,3
35800,1210,3.2,West Triciafurt,PA,Psychology,Rhode Island School of Design,3,4,5
35801,1135,3.23,East Michael,DE,Biology,Colorado State University-Fort Collins,5,4,2
35802,1371,4.0,Richardbury,DE,Psychology,Colby College,2,4,4
35803,1160,2.97,East Patrick,GA,Economics,Seton Hall University,2,2,2
35804,1093,3.19,Gibbsberg,CT,Economics,College of the Ozarks,5,4,1
35805,1200,3.05,North Oliviafort,AL,Art,University of Vermont,1,3,4
35806,1105,3.88,Josephton,MA,Psychology,The University of Alabama,2,3,2
35807,1425,3.89,Bethport,PA,Nursing,Grinnell College,4,3,5
35808,1135,3.34,Ortizview,KY,Computer Science,Saint Anselm College,1,3,4
35809,1375,3.33,Richardsonview,MN,Art,Macalester College,1,4,4
35810,1465,3.46,Davidhaven,NJ,Biology,Carnegie Mellon University,5,2,1
35811,1135,3.81,Victoriachester,NY,Business,Hope College,1,4,1
35812,1105,3.14,Davidstad,CO,Nursing,Arcadia University,5,5,5
35813,1100,3.62,East Crystal,OK,Art,Harding University,5,1,1
35814,1220,3.71,North David,LA,Art,University of Maryland-Baltimore County,3,2,1
35815,1135,3.61,North Jason,WI,Psychology,Colorado State University-Fort Collins,2,1,2
35816,1270,3.62,West Jonathanstad,AL,Art,Lawrence University,2,4,3
35817,1230,3.71,Port Felicialand,MS,Engineering,New Mexico Institute of Mining and Technology,4,2,4
35818,1245,3.13,North Kelly,NE,Art,Clemson University,5,5,1
35819,1315,4.0,Michaelside,NE,Computer Science,Hillsdale College,2,4,1
35820,1155,3.41,Reynoldsshire,KS,Psychology,University of Missouri-Columbia,3,1,1
35821,1145,3.47,New James,FL,Computer Science,Belmont University,2,2,2
35822,1345,3.71,Port Jessica,AK,Engineering,Davidson College,2,3,1
35823,1093,2.75,New Stephen,RI,Economics,College of the Ozarks,3,1,3
35824,1175,3.43,Lake Kimberlyview,AZ,Engineering,Covenant College,4,1,1
35825,1320,4.0,North Mercedesmouth,MI,Engineering,Boston University,5,1,4
35826,1155,3.11,Masontown,KS,Computer Science,Marquette University,2,4,2
35827,1385,3.77,Eileenmouth,MI,Business,Case Western Reserve University,2,1,4
35828,1375,3.1,Traceyfurt,KY,Nursing,Colgate University,1,1,1
35829,1280,3.41,South Roseview,CA,Business,Lewis & Clark College,4,3,1
35830,1110,3.9,Rogerborough,IN,Computer Science,Seattle Pacific University,5,1,4
35831,1095,2.86,Walkershire,NC,Art,College of Charleston,2,4,2
35832,1097,3.68,Sanchezmouth,CO,Engineering,University of Puerto Rico at Cayey,2,3,1
35833,1285,3.47,Pamelachester,WY,Business,Denison University,4,2,2
35834,996,2.84,Johnsonport,AL,Business,Freed-Hardeman University,1,3,1
35835,1282,3.62,Carrhaven,LA,Computer Science,Missouri University of Science and Technology,3,4,4
35836,1145,2.79,Jenniferhaven,ID,Biology,Belmont University,1,2,3
35837,1130,3.32,Collinsland,NY,Psychology,Louisiana State University and Agricultural & Mechanical College,5,4,3
35838,1155,2.91,Diamondhaven,TX,Art,University of Missouri-Columbia,1,4,2
35839,1190,3.45,Lake Alanstad,MS,Art,Drexel University,1,4,3
35840,1140,3.64,Lake Craigborough,OH,Art,Albany College of Pharmacy and Health Sciences,3,3,2
35841,1125,2.73,South Laurenbury,DE,Psychology,Rowan University,1,3,1
35842,1105,3.19,Port Jeffreyland,NJ,Psychology,University of Evansville,2,2,5
35843,1155,3.35,Samanthabury,CT,Nursing,Christopher Newport University,1,4,2
35844,1095,3.28,Joshuamouth,CO,Art,College of Charleston,2,1,4
35845,1015,3.24,Wardburgh,MO,Nursing,University of Jamestown,1,5,3
35846,1135,3.44,Ashleybury,AK,Engineering,Providence College,4,4,5
35847,1230,2.68,Lake Frankmouth,MP,Engineering,University of Connecticut,2,3,1
35848,1335,3.65,Port Michaelstad,NE,Computer Science,Colorado School of Mines,5,2,5
35849,1230,3.87,South Connietown,NC,Nursing,New Mexico Institute of Mining and Technology,3,4,5
35850,1275,3.16,Lake Jessica,MD,Psychology,University of Florida,4,1,5
35851,1371,2.28,Deborahshire,VA,Nursing,Colby College,2,1,4
35852,1155,3.35,East Kimberlytown,NE,Computer Science,George Mason University,3,4,1
35853,1105,3.56,Mcintoshbury,AZ,Biology,Saint Edward's University,4,4,1
35854,1210,3.04,Ellisview,HI,Biology,University of Denver,4,2,3
35855,1230,2.5,East Jacktown,AL,Computer Science,Kettering University,2,2,2
35856,1105,3.47,Julieport,NV,Psychology,Westminster University,2,1,4
35857,1110,3.55,West Nathan,FM,Economics,Berea College,5,5,3
35858,1097,3.04,Larryhaven,AR,Nursing,University of Puerto Rico at Cayey,4,1,5
35859,1125,3.35,Tonybury,MH,Engineering,Georgia College & State University,4,1,4
35860,1395,4.0,Hallland,MD,Psychology,Emory University,4,1,1
35861,1245,3.77,South Julia,NE,Nursing,American University,1,2,3
35862,1360,3.89,Hardingstad,AS,Business,William & Mary,5,1,4
35863,1105,3.8,West David,NV,Economics,Westminster University,4,1,5
35864,1145,3.62,Peterston,WY,Nursing,Belmont University,2,1,2
35865,1430,3.35,Allenburgh,KS,Nursing,Carleton College,2,1,5
35866,1160,3.37,Westtown,SC,Art,Florida Institute of Technology,4,2,1
35867,1135,3.83,Johnview,NC,Nursing,University of Nebraska-Lincoln,2,5,3
35868,1500,3.85,Fernandezfurt,DE,Computer Science,Columbia University in the City of New York,1,1,2
35869,1175,3.86,Caitlinside,NY,Economics,Indiana University-Bloomington,2,3,4
35870,1230,3.52,New Sheriville,AS,Biology,University of Connecticut,2,5,1
35871,1203,3.76,South Laura,CA,Nursing,University of Oklahoma-Norman Campus,5,4,1
35872,1144,3.16,East Leemouth,CA,Economics,Millsaps College,5,5,1
35873,1066,3.25,Sandramouth,HI,Psychology,Brigham Young University-Hawaii,1,3,2
35874,1085,3.46,Rogersview,MI,Economics,University of Wyoming,5,5,1
35875,1420,3.12,West Brett,RI,Economics,Georgetown University,1,1,4
35876,1125,3.5,New Andrew,KY,Biology,Georgia College & State University,1,1,5
35877,1203,4.0,Shaneland,MS,Art,University of Oklahoma-Norman Campus,4,4,4
35878,1245,3.72,Conleyberg,SC,Biology,American University,2,3,2
35879,1175,4.0,Smithmouth,PW,Psychology,Covenant College,4,5,1
35880,1175,3.71,New Stephen,ME,Art,Covenant College,1,1,4
35881,1200,4.0,Melissamouth,WV,Engineering,Truman State University,1,3,2
35882,1230,3.42,South Robert,NC,Business,New Mexico Institute of Mining and Technology,4,3,5
35883,1109,3.49,Brittanyfort,PW,Biology,Oklahoma City University,3,5,4
35884,1190,4.0,Lake Laura,PW,Engineering,University of Colorado Boulder,4,4,2
35885,1093,3.18,Monicaview,NH,Art,College of the Ozarks,4,4,3
35886,1160,3.62,Dianeborough,WI,Business,University of Cincinnati-Main Campus,4,5,3
35887,1085,3.81,Burnsshire,MN,Engineering,Birmingham-Southern College,5,5,1
35888,1095,3.71,Gardnermouth,MS,Computer Science,University of New Hampshire-Main Campus,3,2,2
35889,1095,3.21,North Melissaton,SC,Art,Saint Norbert College,5,2,5
35890,1458,4.0,Cynthiaside,VA,Computer Science,Amherst College,3,4,4
35891,1105,3.75,Lake Justin,ID,Engineering,Western Washington University,1,5,5
35892,1315,3.97,South Natalieview,CT,Economics,Hillsdale College,1,3,4
35893,1105,3.78,Harmonstad,IN,Art,Montana Technological University,2,1,4
35894,1345,3.25,North Deborahfurt,NC,Nursing,Davidson College,1,4,3
35895,1210,2.71,East Robert,LA,Biology,Rhode Island School of Design,4,2,1
35896,1130,3.35,Webbtown,WA,Nursing,University of Dayton,2,4,2
35897,1105,3.92,North Marieborough,TX,Business,The University of Alabama,3,4,3
35898,1105,3.08,Davidburgh,OK,Biology,Eckerd College,3,2,4
35899,1170,3.58,West Brianberg,MO,Biology,University of Iowa,3,1,1
35900,1525,3.1,Rebeccaville,NY,Psychology,University of Chicago,5,1,1
35901,1135,3.2,Ramseyberg,HI,Art,Saint Anselm College,2,5,2
35902,1405,3.45,New Carl,MH,Engineering,University of California-Berkeley,5,4,3
35903,1315,3.64,Port Lindafort,NY,Economics,Hillsdale College,1,3,4
35904,1033,2.98,New Bethanyshire,MP,Psychology,Lyon College,5,5,1
35905,1120,3.69,Cummingsville,AR,Economics,Asbury University,4,2,4
35906,1135,3.18,Lake Joel,VT,Psychology,Florida Southern College,3,4,2
35907,1033,4.0,Charlotteborough,DC,Engineering,Lyon College,2,5,4
35908,1210,2.88,South Robin,IA,Business,New Jersey Institute of Technology,1,4,3
35909,1085,3.56,South Kayleeland,OR,Economics,University of Wyoming,2,1,5
35910,1190,2.93,Nicholasbury,CT,Art,University of Portland,4,3,1
35911,1130,4.0,West Heather,KS,Art,University of Dayton,3,4,5
35912,1335,3.14,Ramirezburgh,CO,Psychology,Bryn Mawr College,1,4,3
35913,1105,3.47,Robertborough,KS,Economics,Arcadia University,4,3,2
35914,1345,2.88,Julieport,NM,Business,Davidson College,1,5,3
35915,1130,3.61,North Amandamouth,ME,Art,University of Dayton,1,2,1
35916,1280,2.78,Lake Christina,WA,Business,Lewis & Clark College,5,1,4
35917,1210,3.92,North Jamie,NC,Business,University of South Carolina-Columbia,1,4,2
35918,1095,3.29,South Annamouth,WY,Engineering,University of New Hampshire-Main Campus,3,1,1
35919,1230,3.93,Michaelton,OR,Computer Science,University of Connecticut,4,1,4
35920,1125,3.44,Williamport,WY,Engineering,University of Kentucky,5,3,2
35921,1105,3.68,Guerraberg,TX,Biology,Saint Edward's University,2,3,1
35922,1125,3.5,Calhounside,AS,Computer Science,James Madison University,4,3,5
35923,1220,3.39,North Rogerton,ME,Engineering,University of Maryland-Baltimore County,1,4,3
35924,1205,3.67,Rachelmouth,WI,Computer Science,Gonzaga University,1,4,3
35925,1105,2.0,Hodgesshire,VI,Art,University of Evansville,1,3,5
35926,1160,3.71,New Larry,NM,Economics,Wofford College,3,3,3
35927,1230,3.24,Janetside,UT,Business,University of Connecticut,2,1,5
35928,1165,3.34,Rogerport,MS,Economics,Creighton University,5,3,3
35929,1210,4.0,New Troy,NH,Economics,Centre College,3,4,1
35930,1315,3.96,Michellefort,WA,Biology,Hillsdale College,4,5,2
35931,1100,3.28,Christineport,NY,Economics,Bradley University,1,1,3
35932,1190,3.06,Davidmouth,MO,Business,University of Portland,3,2,2
35933,1150,3.33,North Cody,IA,Art,Arizona State University Campus Immersion,4,5,2
35934,1095,3.49,New Danielville,MA,Biology,College of Charleston,1,3,1
35935,1182,3.61,Maciasstad,NV,Art,Clarkson University,1,3,5
35936,1160,3.44,West Josephside,OH,Computer Science,Auburn University,3,4,5
35937,1160,3.61,Mejiatown,WV,Biology,University of Cincinnati-Main Campus,3,5,2
35938,1275,3.98,Powersborough,NV,Engineering,University of Florida,2,3,4
35939,1085,3.6,Lake Austin,TX,Computer Science,Birmingham-Southern College,3,4,2
35940,1230,3.38,Port Kathy,AR,Engineering,New Mexico Institute of Mining and Technology,5,1,2
35941,1182,3.56,Lake Kevin,PW,Nursing,Clarkson University,2,3,5
35942,1129,3.96,Lake Henry,AL,Nursing,Samford University,4,2,5
35943,1282,2.67,New Gabriel,MD,Economics,Missouri University of Science and Technology,5,4,4
35944,1125,3.17,Lake Stanleymouth,IL,Economics,St. Mary's College of Maryland,3,1,5
35945,1097,3.78,Smithfurt,LA,Art,California Lutheran University,3,1,1
35946,1145,3.21,Port Christopher,MN,Business,The University of Tennessee-Knoxville,3,2,4
35947,1085,3.69,Mariachester,ND,Psychology,Quinnipiac University,3,3,5
35948,1170,3.41,Garciabury,GA,Computer Science,University of Delaware,5,2,2
35949,1113,3.5,Toddfurt,TX,Engineering,University of Illinois Chicago,1,4,4
35950,1200,3.42,Port Connie,OR,Economics,Truman State University,4,1,2
35951,1095,3.4,South Jennifer,MT,Business,College of Charleston,2,4,2
35952,1285,3.66,New Susan,LA,Business,Denison University,5,4,1
35953,1135,3.35,West Roy,NM,Engineering,Appalachian State University,5,1,4
35954,1270,3.95,New Tracyfurt,CO,Art,Babson College,2,5,2
35955,1127,2.64,Port Shannonville,CT,Nursing,Bethel University,1,4,3
35956,1165,3.87,Hessville,PR,Computer Science,Creighton University,1,3,1
35957,1160,3.81,Philipbury,MA,Biology,University of Cincinnati-Main Campus,4,5,1
35958,1100,3.85,Simpsontown,CT,Computer Science,Bradley University,2,4,1
35959,1230,3.29,Lake Robert,NE,Biology,Hendrix College,1,4,2
35960,1470,2.91,Conradburgh,SC,Art,Brown University,3,4,3
35961,1093,2.9,Gibsonstad,NM,Nursing,College of the Ozarks,4,4,1
35962,1230,4.0,West Richardmouth,OK,Nursing,New Mexico Institute of Mining and Technology,3,4,3
35963,1383,3.02,Jonesbury,CT,Economics,University of Illinois Urbana-Champaign,5,2,2
35964,1063,3.17,Matthewstad,NH,Art,Benedictine College,2,2,1
35965,1150,3.07,West Julie,WV,Psychology,Berry College,1,5,3
35966,1405,3.46,Duranmouth,WY,Psychology,University of California-Berkeley,4,3,3
35967,1105,3.7,Lewisbury,VA,Biology,Saint Edward's University,4,1,3
35968,1175,2.74,Shawfort,NV,Computer Science,Bentley University,4,1,4
